cluster_id,pipeline,n_records,record_ids,title,brand,description,price,priceCurrency
c53,llm_assisted_initial,1,"[""r374""]","1tb red wd10jfcx, 5400 rpm, sata 6gb/s, 16mb cache, 2.5-inch hdd",,"1tb red wd10jfcx, 5400 rpm, sata 6gb/s, 16mb cache, 2.5-inch hdd",82.31,usd
c54,llm_assisted_initial,1,"[""r375""]",wd red 1tb 5400obr. 16mb,,,369,pln
c55,llm_assisted_initial,1,"[""r376""]",hdd wd red mobile 1tb (wd10jfcx),,,81.29,eur
c56,llm_assisted_initial,11,"[""r384"", ""r385"", ""r386"", ""r387"", ""r388"", ""r389"", ""r1170"", ""r1171"", ""r1172"", ""r1173"", ""r1174""]",hydro flask standard mouth drink bottle - 621ml black flex cap,hydro flask,"big enough for all-day hydration and easy sipping, hydro flask's32 oz wide mouth bottle with straw lid is made with professional-grade stainless steel and a wider opening for faster fill. we couldn’t think of a bottle more deserving of a refresh, so we’ve elevated the silhouette and simplified design without compromising one degree of performance. and hydro flask'scolor last™ powder coat is dishwasher safe for even more convenience. cold stays ice cold for 24 hours, and hot stays wickedly hot for 12 — just like always.tempshield™hydro flask's unique double-wall vacuum insulation protects temperature for hours. cold drinks stay icy cold and hot drinks stay piping hot so you can stay refreshed for any adventure.pro-gradestainless steelmade with 18/8 pro-grade stainless steel to ensure pure taste and no flavor transfer - and the durable construction stands up for whatever life brings.proprietary powder coathydro flask'sproprietary powder coat means an easy-grip, sweat-free, and extra-durable bottle that you can take anywhere.product benefitstempshield™ insulation eliminates condensation and keeps beverages cold up to 24 hours and hot up to 12 hoursdurable 18/8 pro-grade stainless steel constructionhydro flask'swide mouth refresh features a stainless-steel collar and curved radius at the bottom edge for an updated lookideal size for all-day hydrationfits most backcountry hydration filtersbpa-free and phthalate-freedishwasher safecompatible with our hydro flip lid and wide mouth straw lidregistered trademark symbol has been removed from logo and wordmarklifetime warranty",4.995e1,aud
c57,llm_assisted_initial,1,"[""r395""]","apple airpods pro, kopfhrer - eu",,,,
c58,llm_assisted_initial,23,"[""r420"", ""r421"", ""r422"", ""r423"", ""r424"", ""r425"", ""r654"", ""r655"", ""r656"", ""r657"", ""r658"", ""r659"", ""r786"", ""r787"", ""r788"", ""r790"", ""r791"", ""r1554"", ""r1555"", ""r1556"", ""r1557"", ""r1558"", ""r1559""]","maxxis maxxis, minion dhr2, tire, 27.5''x2.60, folding, tubeless ready, 3c maxx terra, exo, wide trail, 120tpi, black",maxxis,".embed-container { position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; max-width: 100%; height: auto; } .embed-container iframe, .embed-container object, .embed-container embed { position: absolute; top: 0; left: 0; width: 100%; height: 100%; }the aggressor is a true all-condition tire designed to handle everything from loose xc trails to aggressive all mountain riding.intended use: hardpack, loose over hard, mediumadvanced knob design creates extra gripping edges and reinforced side tread for secure corneringdual compound rubber offers low rolling resistance and increased cornering tractionexo casing provides protection on sidewalls for extreme cut and abrasion resistance while remaining lightweight and highly flexibleitem specificationscolorblackweight900tire beadfoldingiso diameter622 / road / 29\""iso width58labeled size29 x 2.3tire typetubeless ready clinchertire diameter29\""intended usemountaindefined colorblack maxxis aggressor tire tires ean: 4717784031422",90.00,usd
c59,llm_assisted_initial,1,"[""r428""]","epson (t1285) multipack róka (t1281,t1282,t1283,t1284) c13t12854010",,,15999,huf
c6,llm_assisted_initial,125,"[""r18"", ""r19"", ""r20"", ""r21"", ""r22"", ""r23"", ""r96"", ""r97"", ""r98"", ""r99"", ""r100"", ""r101"", ""r150"", ""r151"", ""r152"", ""r153"", ""r154"", ""r155"", ""r246"", ""r248"", ""r249"", ""r250"", ""r251"", ""r276"", ""r278"", ""r279"", ""r280"", ""r281"", ""r612"", ""r613"", ""r614"", ""r615"", ""r617"", ""r618"", ""r619"", ""r620"", ""r621"", ""r622"", ""r623"", ""r792"", ""r793"", ""r794"", ""r795"", ""r796"", ""r797"", ""r810"", ""r811"", ""r813"", ""r815"", ""r828"", ""r830"", ""r831"", ""r832"", ""r833"", ""r870"", ""r871"", ""r872"", ""r873"", ""r874"", ""r875"", ""r882"", ""r883"", ""r884"", ""r885"", ""r886"", ""r887"", ""r1182"", ""r1183"", ""r1184"", ""r1185"", ""r1186"", ""r1187"", ""r1230"", ""r1231"", ""r1232"", ""r1233"", ""r1234"", ""r1235"", ""r1278"", ""r1279"", ""r1280"", ""r1281"", ""r1282"", ""r1283"", ""r1386"", ""r1387"", ""r1388"", ""r1389"", ""r1390"", ""r1391"", ""r1440"", ""r1441"", ""r1442"", ""r1443"", ""r1444"", ""r1445"", ""r1452"", ""r1453"", ""r1454"", ""r1455"", ""r1456"", ""r1457"", ""r1602"", ""r1603"", ""r1604"", ""r1605"", ""r1606"", ""r1607"", ""r1614"", ""r1615"", ""r1616"", ""r1618"", ""r1619"", ""r1638"", ""r1639"", ""r1640"", ""r1641"", ""r1642"", ""r1643"", ""r1764"", ""r1765"", ""r1766"", ""r1767"", ""r1768"", ""r1769""]",asus tuf gaming m5 optical usb rgb gaming mouse featuring a 6200 dpi optical sensor omron switches and aura sync rgb lighting - asus official store | free shipping and financing available,asus,warranty : 3 years with local distributor - avertek,209.99,eur
c60,llm_assisted_initial,1,"[""r431""]",epson t1285 multipack standard capacity patronok (eredeti),,kompatibilis:,16257,
c61,llm_assisted_initial,5,"[""r444"", ""r445"", ""r446"", ""r448"", ""r449""]",seagate - backupplus slim 11.7mm 1tb hdd usb 3.0/2.0 compatible with windows and mac black,,"the seagate backup plus slim portable drive simplifies backup for consumers who want to help protect their entire digital life locally, in the cloud, from mobile devices or from social networks. the slim, metal design allows you to slide the drive into your pocket, purse or backpack and carry it with you. via the seagate dashboard, use the protect function to set up a one-click plan or schedule your automatic local backup. keep multiple copies of your files in case disaster strikes. install the free seagate mobile backup app on an ios or android mobile device to back up all of the pictures and videos from the device to the drive or the cloud. back up mobile devices via a wi-fi connection while at home, or use services like dropbox or google drive while on-the-go, away from home.with the save feature, user-generated content can be backed up from your favorite social networks. capture a memory, post it on a social networking site, and let the seagate dashboard automatically back up any content posted, even pho",805.00,usd
c62,llm_assisted_initial,1,"[""r447""]",seagate backup plusexternal hard drive 1000 gb black,,"the good things add upthink about it. photos, movies, documents. phones, tablets, laptops. your digital world is made of many parts that add up fast. because we believe that managing all these files, across all these devices, should be easy and not a burden, we designed a family of premium portable hard drives to help you balance things out.high capacity. stellar stylerefined and understated. cozy and textured. backup plus comes in an array of styles made to compliment your signature look. and whether you’re storing yearly tax documents or ever-growing collections of high-res photos, capacity won’t be an issue.usb-c, usb 3.0 readyfrom the latest usb-c laptops to legacy usb 3.0/2.0 computers, our three external backup plus hard drives offer various interface compatibilities so that you can choose what’s right for you. and they all work with windows® and mac® out of the box.advanced data securitybackup plus hard drives go above and beyond to help keep your file folders secure with time-tested reliability and password protection through hardware encryption — the same standard used by the u.s. government and global intelligence agencies.convenient backupmaybe you’re diligent about backup. maybe you’re a pro at putting it off until tomorrow. whatever your style, backup plus portable drives offer an array of easy-to-use software tools.back up on demand with one clickschedule automatic hourly, daily, weekly, or monthly backups.mirror folders for seamless file management.edit photos with adobe creative cloudeasily edit, organise, store, and share your full-resolution photos from anywhere with a two-month complimentary membership to adobe creative cloud photography plan.1 edit photos with the powerful and easy-to-use interface of lightroom cc and combine images into rich, multilayered artwork with photoshop cc. * please note all prices quoted are excluding vat",67,gbp
c63,llm_assisted_initial,5,"[""r450"", ""r451"", ""r452"", ""r453"", ""r454""]",apc by schneider electric apcrbc133 replacement battery 133,,"tested and approved to restore the performance of your apc ups. it maintains ups safety certifications (ul, vde, and csa) and lifetime equipment protection policy (as applicable). it designed by apc by schneider electric exclusively for apc ups's for complete compatibility with the intelligent battery management system.",2484.00,usd
c64,llm_assisted_initial,1,"[""r455""]",apc apcrbc133 sealed lead acid (vrla),,"apc apcrbc133, sealed lead acid (vrla), 1 pc(s), black, 432 vah, 5 year(s), reach no svhcs",0.0,eur
c65,llm_assisted_initial,1,"[""r456""]",brother lc-1220bk ink cartridge for dcp-j525w/dcp-j725dw/dcp-j925dw/mfc-j430w,,,37.00,bgn
c66,llm_assisted_initial,1,"[""r461""]",originele inkjetcartridge brother lc1220bk zwart,,,15.21,eur
c67,llm_assisted_initial,1,"[""r464""]","epson t7012 patron cyan 3,4k (eredeti)",,,14291,
c68,llm_assisted_initial,36,"[""r480"", ""r481"", ""r482"", ""r483"", ""r484"", ""r485"", ""r1134"", ""r1135"", ""r1136"", ""r1137"", ""r1138"", ""r1139"", ""r1308"", ""r1309"", ""r1310"", ""r1311"", ""r1312"", ""r1313"", ""r1314"", ""r1315"", ""r1316"", ""r1317"", ""r1318"", ""r1319"", ""r1356"", ""r1357"", ""r1358"", ""r1359"", ""r1360"", ""r1361"", ""r1590"", ""r1591"", ""r1592"", ""r1593"", ""r1594"", ""r1595""]",new era 9forty new york yankees baseball cap - mlb league basic - navy blue,newera,"the new era 9forty is an structured, adjustable cap with an embroidered new york yankees logo on a navy blue cap. the new era® flag is embroidered on the left side of the cap. the six panel cap features breathable eyelets with a curved visor and button at top. the open back has an adjustable cotton strap with metal buckle so the hat fits many sizes. the cap is 100% cotton.hat details:made of 100% cotton3d embroidery on the frontnew era flag embroidered on the leftadjustable metal buckle at the backplease note this is a very dark navyhat sizing info:adjustable - cotton back with buckle allows most sizes to fits comfortably. can fit 55m to 61cm comfortably. that means it will fit from small to xl.",2.59e1,eur
c69,llm_assisted_initial,22,"[""r504"", ""r505"", ""r507"", ""r508"", ""r509"", ""r672"", ""r673"", ""r674"", ""r675"", ""r676"", ""r677"", ""r1338"", ""r1339"", ""r1340"", ""r1341"", ""r1342"", ""r1343"", ""r1674"", ""r1676"", ""r1677"", ""r1678"", ""r1679""]","logitech b100 usb mouse precision optical 800dpi mac, laptop or pc etc - black",logitech,"superior sound performance with pro-g™ audio driversexperience games like never beforeget expansive cinematic sound with g633 artemis spectrum™ gaming headset. 7.1 dolby® surround sound* and pro-g™ audio drivers deliver incredible sound fidelity. hear enemies sneaking around behind you, special ability cues, immersive environments, and inspiring gaming soundtracks the way they were meant to be heard. artemis spectrum™ is a gaming headphone worthy of serious audio fans.multi-platform compatibilityone headset for all game platformsone headset for all your devices lets you take g633 artemis spectrum from your gaming rig to your gaming console and your mobile devices. it goes where you go. g633 artemis spectrum works with pc, mobile, and game consoles, including ps4™ and xbox one™.adjustable rgb lighting and custom tagscustomize your lookadjustable rgb lighting lets you choose from up to 16.8 million colors. use logitech gaming software to select the optimal glow pattern or color for your environment. g633 artemis spectrum has two customizable lighting zones: the light strip and logo. each zone can each be programmed to different colors or effects, or can be synchronized. add a set of custom tags to enhance your look even further.programmable g-keyscontrol at your fingertipscustomize buttons using logitech gaming software to enhance your gaming or media experience. set to in-game macros for instant command combinations, or use it to control your music or audio profile without leaving the game.custom sound profilespersonalized for youlisten to music, games and movies with preset audio preferences just the way you like it. logitech gaming software can be used to program the audio equalizer. customize audio settings and create personal sound profiles for each game you play.multi-source audio mixingaudio from two devicesdon’t stop in the middle of a game to take a call. answer it and keep on playing. answer calls, play music and communicate in-game without having to pause the game or take your eyes off the action. g633 artemis spectrum features one usb connection and one analog input that connects and mixes sound from up to two devices.foldaway, noise-cancelling miccrystal-clear communicationensure you are heard with a crystal-clear noise-cancelling boom mic. the boom has an indicator led so you know when your microphone is on mute. when not in use, the noise-cancelling boom mic can be folded back into the headphones and is nearly invisible. g633 is travel-ready with an included mobile cable and secondary inline mic for mobile devices when you don’t want a microphone boom in your face.soft and breathable materialslong-term comfortg633 artemis spectrum is designed for long gaming sessions. new sports mesh materials used in the earcups and headband are soft and breathable for maximum comfort. over-the-ear earcups on g633 artemis spectrum are designed to fit around most ears without applying pressure on soft tissues. to keep your headset clean, the earcups can be removed from the headset and washed.","€289,00",eur
c7,llm_assisted_initial,289,"[""r24"", ""r25"", ""r26"", ""r27"", ""r28"", ""r29"", ""r49"", ""r50"", ""r51"", ""r52"", ""r53"", ""r78"", ""r79"", ""r80"", ""r81"", ""r82"", ""r83"", ""r90"", ""r91"", ""r92"", ""r93"", ""r94"", ""r95"", ""r116"", ""r117"", ""r118"", ""r120"", ""r121"", ""r122"", ""r123"", ""r124"", ""r125"", ""r156"", ""r157"", ""r158"", ""r159"", ""r160"", ""r161"", ""r168"", ""r169"", ""r170"", ""r171"", ""r172"", ""r173"", ""r186"", ""r187"", ""r188"", ""r189"", ""r190"", ""r191"", ""r204"", ""r205"", ""r206"", ""r207"", ""r208"", ""r209"", ""r234"", ""r235"", ""r237"", ""r238"", ""r239"", ""r258"", ""r259"", ""r260"", ""r261"", ""r262"", ""r282"", ""r284"", ""r285"", ""r286"", ""r287"", ""r342"", ""r343"", ""r344"", ""r346"", ""r347"", ""r377"", ""r402"", ""r403"", ""r404"", ""r405"", ""r406"", ""r407"", ""r414"", ""r415"", ""r416"", ""r417"", ""r418"", ""r419"", ""r510"", ""r511"", ""r512"", ""r514"", ""r515"", ""r528"", ""r529"", ""r530"", ""r531"", ""r533"", ""r534"", ""r535"", ""r536"", ""r537"", ""r538"", ""r546"", ""r547"", ""r548"", ""r549"", ""r550"", ""r551"", ""r564"", ""r565"", ""r566"", ""r567"", ""r568"", ""r569"", ""r744"", ""r745"", ""r746"", ""r747"", ""r748"", ""r749"", ""r774"", ""r775"", ""r776"", ""r777"", ""r778"", ""r779"", ""r780"", ""r781"", ""r782"", ""r783"", ""r784"", ""r785"", ""r804"", ""r805"", ""r806"", ""r807"", ""r808"", ""r809"", ""r816"", ""r817"", ""r818"", ""r820"", ""r821"", ""r841"", ""r966"", ""r967"", ""r968"", ""r969"", ""r970"", ""r971"", ""r1014"", ""r1015"", ""r1016"", ""r1018"", ""r1019"", ""r1039"", ""r1040"", ""r1041"", ""r1042"", ""r1043"", ""r1070"", ""r1071"", ""r1072"", ""r1073"", ""r1146"", ""r1147"", ""r1149"", ""r1151"", ""r1194"", ""r1195"", ""r1196"", ""r1197"", ""r1198"", ""r1199"", ""r1212"", ""r1213"", ""r1214"", ""r1215"", ""r1216"", ""r1217"", ""r1248"", ""r1249"", ""r1250"", ""r1251"", ""r1252"", ""r1253"", ""r1260"", ""r1261"", ""r1262"", ""r1264"", ""r1265"", ""r1266"", ""r1267"", ""r1268"", ""r1269"", ""r1270"", ""r1271"", ""r1344"", ""r1345"", ""r1346"", ""r1347"", ""r1348"", ""r1349"", ""r1350"", ""r1351"", ""r1352"", ""r1353"", ""r1354"", ""r1355"", ""r1398"", ""r1399"", ""r1400"", ""r1401"", ""r1402"", ""r1403"", ""r1410"", ""r1411"", ""r1412"", ""r1413"", ""r1414"", ""r1415"", ""r1464"", ""r1465"", ""r1467"", ""r1468"", ""r1469"", ""r1476"", ""r1477"", ""r1478"", ""r1479"", ""r1480"", ""r1481"", ""r1486"", ""r1494"", ""r1495"", ""r1496"", ""r1497"", ""r1498"", ""r1499"", ""r1530"", ""r1531"", ""r1532"", ""r1533"", ""r1534"", ""r1535"", ""r1542"", ""r1543"", ""r1544"", ""r1545"", ""r1546"", ""r1547"", ""r1548"", ""r1549"", ""r1550"", ""r1551"", ""r1552"", ""r1553"", ""r1578"", ""r1579"", ""r1583"", ""r1626"", ""r1627"", ""r1628"", ""r1629"", ""r1630"", ""r1631"", ""r1662"", ""r1663"", ""r1665"", ""r1666"", ""r1667"", ""r1668"", ""r1669"", ""r1670"", ""r1671"", ""r1672"", ""r1673"", ""r1692"", ""r1694"", ""r1696"", ""r1697"", ""r1794"", ""r1795"", ""r1796"", ""r1797"", ""r1798"", ""r1799""]",samsung 970 evo mz-v7e1t0bw - solid state drive - krypterat - 1 tb - inbyggd - m.2 2280 - pci express 3.0 x4 (nvme) - 256 bitars aes - tcg opal encryption 2.0,kingston,"3.5"", sata 6.0gb/s, 7200rpm, 256mb cache, agile array",0,eur
c70,llm_assisted_initial,1,"[""r506""]","brio 4k ultra hd webcam, black",,logitech brio 4k ultra hd webcam - nettkamera - farge - 4096 x 2160 - lyd - usb,2.697e3,nok
c71,llm_assisted_initial,1,"[""r513""]",ddr3 hyperx fury black - 4 go 1600 mhz cas 10,,mémoire ddr3 - pc-12800 - low-profile,28.99,eur
c72,llm_assisted_initial,1,"[""r516""]",sram guide trail brake pad,,descriptiongenuine replacement pads for sram guide / avid elixer trail brakes. available in a variety of options to ensure you can get the right braking surface for your riding.specifications﻿genuine replacement sram pads,34.95,aud
c73,llm_assisted_initial,1,"[""r519""]",sram trail/guide/ g2 disc brake pads,,"sram brake pads suitable for the sram x.0 trail/guide disc brake. the sintered brake pads offer a more powerful braking performance on long downhills, whereas the organic brake pads have a lower noise level and offer better braking power modulation.compatibility (four-piston brakes):· avid x0/x9/x7 trail brakes· sram guide r/rs/rsc· sram guide ultimate · backing plate: steel· 2 pcs incl spring, bolt and split pin",13.95,eur
c74,llm_assisted_initial,12,"[""r522"", ""r523"", ""r524"", ""r525"", ""r526"", ""r527"", ""r1644"", ""r1645"", ""r1646"", ""r1647"", ""r1648"", ""r1649""]",audio-technica ath-m50x professional monitor closed over-ear headphones - black,audio technica,"audio technica ath m 50x studio, flat response, closed-cup headphonessuperb soundincredibly comfortableexcellent noise rejectionas the most critically acclaimed model in the m-series line, the ath-m50 is praised by top audio engineers and pro audio reviewers year after year. now, the ath-m50x professional monitor headphones feature the same coveted sonic signature, with the added feature of detachable cables. from the large aperture drivers, sound isolating earcups and robust construction, the m50x provides an unmatched experience for the most critical audio professionals. more about the m-series headphones critically acclaimed m-series professional monitor headphones deliver accurate audio and outstanding comfort, perfect for long sessions in the studio and on the go. contoured earcups seal tight for excellent sound isolation, with minimal bleed. and the pro-grade materials are durable, yet comfortable. find out why online reviewers, top audio engineers, and cult followers agree, m-series is an unmatched combination of audio and build-quality that gets the job done. hour after hour, year after year.critically acclaimed sonic performance praised by top audio engineers and pro audio reviewersproprietary 45 mm large-aperture drivers with rare earth magnets and copper-clad aluminum wire voice coilsexceptional clarity throughout an extended frequency range, with deep, accurate bass responsecircumaural design contours around the ears for excellent sound isolation in loud environments90° swiveling earcups for easy, one-ear monitoringprofessional-grade earpad and headband material delivers more durability and comfortcollapsible for space-saving portabilitydetachable cables (includes 1.2 m - 3.0 m coiled cable, 3.0 m straight cable and 1.2 m straight cable)top choice for studio tracking and mixing, as well as dj monitoring and personal listening",228.99,usd
c75,llm_assisted_initial,1,"[""r532""]","disco duro interno seagate ironwolf - 3.5\"" - 12tb - sata 3 - 7200 rpm",,,0,mxn
c76,llm_assisted_initial,1,"[""r539""]",pen drive 3.0 16gb dtig4 kingston bianca/blu,,,7.41,eur
c77,llm_assisted_initial,12,"[""r558"", ""r559"", ""r560"", ""r561"", ""r562"", ""r563"", ""r1446"", ""r1447"", ""r1448"", ""r1449"", ""r1450"", ""r1451""]",razer viper ambidextrous wired gaming mouse (rz01-02550100-r3m1) (warranty 2years with local distributor banleong),razer,"razer viper ambidextrous gaming mouse control the outcome of any battle with a gaming mouse that combines high precision, a cutting-edge lightweight body, and the fastest actuation in gaming. meet the razer viper—featuring industry-leading mice technology that’s designed with and tested by team razer athletes, bringing you a mouse that’s bred to tear up the pro scene. every click you make actuates at the speed of light. the razer™ optical mouse switch utilizes an infrared light beam to register a click, resulting in an industry-leading response time of 0.2 milliseconds. its instant actuation eliminates debounce and unintended clicks, giving you complete control in execution. engineered with 99.4% tracking accuracy and up to 16,000 dpi, the razer 5g optical sensor offers deadly precision. when combined with your physical dexterity and skill, the razer viper represents a mouse that achieves a true extension of yourself in the game. during competition, even the tiniest advantage can make a difference. the razer viper weighs in at just 69g without any compromise on its build strength. a lighter mouse allows swifter, more controlled swipes, augmenting the speed of your reaction in battle. in our pursuit of giving you every ounce of competitive edge, we’ve designed a mouse cable that enables smoother swipes. the razer viper features the highly flexible razer™ speedflex cable, bringing you unhindered control with minimal drag.onboard dpi storage uderside dpi button 8 programmable buttonstech specsup to 450 inches per second (ips) / 50 g acceleration 1000 hz ultrapolling razer™ optical mouse switches with 70 million clicks life cycle razer™ speedflex cable gaming-grade tactile scroll wheel 69g lightweight ambidextrous design razer chroma™ lighting with 16.8 million customizable color options eight independently programmable hyperesponse buttons onboard dpi storage (up to 5 dpi stages) razer synapse 3 enabled approximate size: 126.73 mm / 4.99 in (length) x 66.2 mm / 2.61 in (width) x 37.81 mm / 1.49 in (height) approximate weight (excluding cable): 69 g / 0.15 lbs cable length: 2.1 m / 6.89 ftmore info: https://www.razer.com/eu-en/gaming-mice/razer-viper.",699.00,gbp
c78,llm_assisted_initial,1,"[""r578""]","card memorie sandisk 32 gb, extreme, viteza de citire; pana la 100 mb/s,adaptor sd inclus",,"32 gb, extreme, viteza de citire; pana la 100 mb/s,adaptor sd inclus; video (viteza): v30 / c10 / u3 / a1",58.82,ron
c79,llm_assisted_initial,1,"[""r579""]",extreme hukommelseskort 32 gb microsdhc klasse 10 uhs-i,,"extreme speeds for fast transfer, app performance, and 4k uhdcapture more fast action and record more full hd or 4k uhd video2 with your android based smartphone, interchangeable-lens camera, drone or gopro® action camera. the sandisk extreme microsd uhs-i cards are built tough for extreme durability under challenging environmental conditions4. extreme speeds let you capture every detail of adventure and take the wait out of transferring your videos between devices. storage capacities from 32gb to 128gb1 expand your device's memory and let you record 4k uhd video2.the speed you needthe best stuff happens fast. with extreme write speeds up to 90mb/s5, sandisk memory cards give you the speed you need to capture every detail. fast write speeds reduce the time you’re on hold while you move pictures and videos to your card, so you’re always ready to catch the next great shot, and enjoy smooth video playback.4k uhd readywith uhs speed class 3 (u3) and uhs video speed class 307 [v30 is for 32gb-128gb only] ratings, the sandisk extreme microsdhc and microsdxc uhs-i cards let you capture uninterrupted 4k uhd and full hd video2. this makes it ideal for recording outdoor adventures, weekend trips, or sporting events without skipping frames.easy file recovery with rescuepro® deluxe softwarethe cards comes with a download offer for rescuepro® deluxe data recovery software8. this software makes it easy to recover files that have been accidentally deleted (download required).load apps faster with a1rated a1, this sandisk extreme® microsd card is optimized for apps, delivering faster app launch and performance that provides a better smartphone experience.choose the amount of storage you needthe amount of capacity you need depends on the types of files you have, how big they are, and how many there are. the chart above gives you an idea of how many photos and hours of video you can store for each capacity.sd adapter for versatilitythis card comes with a convenient sd card adapter, so you can also capture and access data on the card with any device that has an sd card slot. you'll be able to use your memory card with sd enabled cameras, camcorders, tablets, and laptops.• built for extreme conditions temperature proof, water proof, shock proof, and x-ray proof3• delivers 4k ultra hd and full hd video recording and playback1• meets the new uhs speed class 3 (u3) and uhs video speed class 30 (v30) for 4k uhd4• transfer faster with read speeds up to 90mb/5• up to 128gb2 for more space to catch the thrillkapacitet: 32 gbflashkort type: microsdhclæsehastighed: 100 mb/sskrivehastighed: 60 mb/sintern hukommelsestype: uhs-iuhs hastighedsklasse: class 3 (u3)videohastighedsklasse: v30flash-hukommelse klasse: klasse 10farve på produkt: rød, hvid, gulbeskyttelsesfunktioner: stødresistent, stænktæt, temperaturbestandigt, vandtætdriftstemperatur (t-t): -25 - 85 °clagringstemperatur (t-t): -40 - 85 °cbredde: 15 mmdybde: 1,02 mmhøjde: 10,9 mmvægt: 4,54 ghukommelsesadapter størrelse (bxdxh): 23,88 x 2,03 x 31,75 mmhukommelsesadapter inkluderet: sdantal pr. pakke: 1 stkbredde (emballage): 101,6 mmdybde (emballage): 6,62 mmhøjde (emballage): 152,4 mmpakkevægt: 14,3 gemballagetype: blisterhovedkasse (ekstern), bredde: 10,5 cmhovedemballage (ekstern) længde: 7,95 cmydre emballage, højde: 15,9 cmmaster kartonvægt: 440,51 gantal pr. hovedemballage: 25 stk",126.00,dkk
c8,llm_assisted_initial,1,"[""r36""]","t596800 original druckerpatrone für plotter stylus pro 7700 / 7900 / 9700 / 9900 350ml, matt schwarz",epson,"epson original patrone inhalt: 350 ml. farbe: black matt, passt in epson stylus pro 7700 / 7900 / 9700 / 9900marke: epson, artikelnummer: t596800ean nummer: 0010343868465 inhalt (herstellerangabe): 350 mlepson stylus pro - serie:7700;7890;7890 series;7890 spectroproofer;7890 spectroproofer uv;7900;7900 series;7900 spectroproofer;7900 spectroproofer uv;9700;9890;9890 series;9890 spectroproofer;9890 spectroproofer uv;9900 spectroproofer;",171.46,eur
c80,llm_assisted_initial,6,"[""r588"", ""r589"", ""r590"", ""r591"", ""r592"", ""r593""]","3m privacy filter for apple macbook pro 13\"" touch bar / air 13\"" retina",,3m privacy filter apple macbook pfnap007 filter macbook pro 13 accs (7100115681) - type: skjermbeskyttelse,673.00,nok
c81,llm_assisted_initial,6,"[""r594"", ""r595"", ""r596"", ""r597"", ""r598"", ""r599""]",telefono movil smartphone xiaomi redmi note 8t grey - 6.3pulgadas - 64gb rom - 4gb ram - 48+8+2+2,xiaomi,"buy redmi note 8t global version 4gb ram 64gb rom snapdragon 665 octa core 2.0ghz max, 6.3 inch full hd, 4000 mah, shipping from eu warehouse, fast delivery",188.0219,eur
c82,llm_assisted_initial,17,"[""r600"", ""r601"", ""r602"", ""r603"", ""r604"", ""r605"", ""r757"", ""r758"", ""r759"", ""r760"", ""r761"", ""r846"", ""r847"", ""r848"", ""r849"", ""r850"", ""r851""]",aaa replica tag heuer formula 1 automatic 43mm mens watch waz2011.ba0842,tag heuer,"caz1010.ft8024new tag heuer formula 1 one f1 men's sport watchusually ships within 3 months | view in stock tag heuer watches- free overnight shipping - no sales tax (outside california) - with manufacturer serial numbers - swiss made - black dial - arabic numeral 12 & index hour markers - black titanium carbide coated steel bezel - date feature - chronograph feature large red tipped central chronograph second hand 30 minute counter sub-dial at 9 o'clock 1/10th of a second counter sub-dial at 6 o'clock- small seconds sub-dial at 3 o'clock- tachymeter scale feature - end of life indicator (eol) - battery operated quartz movement - 3 year warranty - guaranteed authentic - certificate of authenticity - manufacturer box & manual - brushed stainless steel case - black rubber strap - scratch resistant sapphire crystal - 200 meters / 660 feet water-resistant - 43mm = 1 5/8\"" case, 7\"" adjustable strap - case thickness: 11.5mm - inlet size: 21mm - fixed bezel - solid case back - luminescent hands & hour markers - black titanium carbide coated steel screw down crown - stainless steel tang buckle - free lifetime battery replacement also known as model # caz1010ft8024 / caz1010 ft8024",905.172414,usd
c83,llm_assisted_initial,1,"[""r616""]",asus tuf gaiming m5 optical/6200dpi/usb/gray,,,256.00,pln
c84,llm_assisted_initial,1,"[""r635""]","sram kassette pg-730 mtb;12-32 zhne, verchromt;12-14-16-18-21-26-32 zhne",,,14.99,eur
c85,llm_assisted_initial,2,"[""r637"", ""r638""]",epson - inktcartridge - t2982 - cyaan - 3.2ml - origineel,,"2678epson strawberry singlepack cyan 29 claria home ink, origineel, cyaan, epson, - expression home xp-455 - expression home xp-452 - expression home xp-445 - expression home..., 1 stuk(s), inkjetprinten, epson, c13t29824012",8.3e0,eur
c86,llm_assisted_initial,1,"[""r640""]",tinta epson claria 29 cian xp235 xp332 xp335 xp432 xp435,,singlepack cyan 29 claria home ink,9.39,eur
c87,llm_assisted_initial,1,"[""r641""]",epson strawberry 29 (prentar 175 síður) claria home blekhylki (blátt),,nánari lýsing frá framleiðanda:barcode: 8715946625980compatible brand: epsoncompatible printer(s): expression home xp-235/xp-432/xp-332/xp-435/xp-335form factor: cartridgeink colour(s): cyanink volume: 3.2model name: 29new/remanufactured: neworiginal/compatible: original manufacturerproduct family: strawberryproduct type: ink cartridgesingle or multi colour cartridge: singletotal: 1ink colour(s): cyancompatible: expression home xp-235/xp-432/xp-332/xp-435/xp-335ink volume: 3.2ml,2055,isk
c88,llm_assisted_initial,1,"[""r662""]",ink jet originale magenta per epson c13t70334010 - wp-4515dn / wp-4525dnf / wp-4535dwf / wp-4545dtwf / wp-4015dn,,ink jet originale magenta per epson,,
